10/04/2020|Шведских крон|R01770|752|SEK|10|74,3307
10/04/2020|Швейцарский франк|R01775|756|CHF|1|76,8490
10/04/2020|Рэндов|R01810|710|ZAR|10|41,2396
10/04/2020|Вон|R01815|410|KRW|1000|61,1546
10/04/2020|Иен|R01820|392|JPY|100|68,5047
11/04/2020|Австралийский доллар|R01010|036|AUD|1|46,7806
11/04/2020|Азербайджанский манат|R01020A|944|AZN|1|43,4727
11/04/2020|Фунт стерлингов|R01035|826|GBP|1|91,9607
11/04/2020|Армянских драмов|R01060|051|AMD|100|14,9582
11/04/2020|Белорусский рубль|R01090B|933|BYN|1|29,8541
11/04/2020|Болгарский лев|R01100|975|BGN|1|41,2757
11/04/2020|Бразильский реал|R01115|986|BRL|1|14,4404
11/04/2020|Форинтов|R01135|348|HUF|100|22,9120
11/04/2020|Гонконгских долларов|R01200|344|HKD|10|95,1252
11/04/2020|Датская крона|R01215|208|DKK|1|10,8135
11/04/2020|Доллар США|R01235|840|USD|1|73,7515
11/04/2020|Евро|R01239|978|EUR|1|80,7358
11/04/2020|Индийских рупий|R01270|356|INR|100|97,1507
11/04/2020|Тенге|R01335|398|KZT|100|17,1386
11/04/2020|Канадский доллар|R01350|124|CAD|1|52,8571
11/04/2020|Сомов|R01370|417|KGS|100|94,7875
11/04/2020|Юань|R01375|156|CNY|1|10,4826
11/04/2020|Молдавских леев|R01500|498|MDL|10|41,0872
11/04/2020|Норвежских крон|R01535|578|NOK|10|72,2551
11/04/2020|Злотый|R01565|985|PLN|1|17,7586
11/04/2020|Румынский лей|R01585F|946|RON|1|16,7025
11/04/2020|СДР (специальные права заимствования)|R01589|960|XDR|1|100,4938
11/04/2020|Сингапурский доллар|R01625|702|SGD|1|52,1802
11/04/2020|Сомони|R01670|972|TJS|10|72,0934
11/04/2020|Турецкая лира|R01700J|949|TRY|1|11,0355
11/04/2020|Новый туркменский манат|R01710A|934|TMT|1|21,1020
11/04/2020|Узбекских сумов|R01717|860|UZS|10000|76,1188
11/04/2020|Гривен|R01720|980|UAH|10|27,1095
11/04/2020|Чешских крон|R01760|203|CZK|10|29,8964
11/04/2020|Шведских крон|R01770|752|SEK|10|74,3088
11/04/2020|Швейцарский франк|R01775|756|CHF|1|76,4185
11/04/2020|Рэндов|R01810|710|ZAR|10|41,0100
11/04/2020|Вон|R01815|410|KRW|1000|60,8646
11/04/2020|Иен|R01820|392|JPY|100|68,0459
12/04/2020|Австралийский доллар|R01010|036|AUD|1|46,7806
12/04/2020|Азербайджанский манат|R01020A|944|AZN|1|43,4727
12/04/2020|Фунт стерлингов|R01035|826|GBP|1|91,9607
12/04/2020|Армянских драмов|R01060|051|AMD|100|14,9582
12/04/2020|Белорусский рубль|R01090B|933|BYN|1|29,8541
12/04/2020|Болгарский лев|R01100|975|BGN|1|41,2757
12/04/2020|Бразильский реал|R01115|986|BRL|1|14,4404
12/04/2020|Форинтов|R01135|348|HUF|100|22,9120
12/04/2020|Гонконгских долларов|R01200|344|HKD|10|95,1252
12/04/2020|Датская крона|R01215|208|DKK|1|10,8135
12/04/2020|Доллар США|R01235|840|USD|1|73,7515
12/04/2020|Евро|R01239|978|EUR|1|80,7358
12/04/2020|Индийских рупий|R01270|356|INR|100|97,1507
12/04/2020|Тенге|R01335|398|KZT|100|17,1386
12/04/2020|Канадский доллар|R01350|124|CAD|1|52,8571
12/04/2020|Сомов|R01370|417|KGS|100|94,7875
12/04/2020|Юань|R01375|156|CNY|1|10,4826
12/04/2020|Молдавских леев|R01500|498|MDL|10|41,0872
12/04/2020|Норвежских крон|R01535|578|NOK|10|72,2551
12/04/2020|Злотый|R01565|985|PLN|1|17,7586
12/04/2020|Румынский лей|R01585F|946|RON|1|16,7025
12/04/2020|СДР (специальные права заимствования)|R01589|960|XDR|1|100,4938
12/04/2020|Сингапурский доллар|R01625|702|SGD|1|52,1802
12/04/2020|Сомони|R01670|972|TJS|10|72,0934
12/04/2020|Турецкая лира|R01700J|949|TRY|1|11,0355
12/04/2020|Новый туркменский манат|R01710A|934|TMT|1|21,1020
12/04/2020|Узбекских сумов|R01717|860|UZS|10000|76,1188
12/04/2020|Гривен|R01720|980|UAH|10|27,1095
12/04/2020|Чешских крон|R01760|203|CZK|10|29,8964
12/04/2020|Шведских крон|R01770|752|SEK|10|74,3088
12/04/2020|Швейцарский франк|R01775|756|CHF|1|76,4185
12/04/2020|Рэндов|R01810|710|ZAR|10|41,0100
12/04/2020|Вон|R01815|410|KRW|1000|60,8646
12/04/2020|Иен|R01820|392|JPY|100|68,0459
13/04/2020|Австралийский доллар|R01010|036|AUD|1|46,7806
13/04/2020|Азербайджанский манат|R01020A|944|AZN|1|43,4727
13/04/2020|Фунт стерлингов|R01035|826|GBP|1|91,9607
13/04/2020|Армянских драмов|R01060|051|AMD|100|14,9582
13/04/2020|Белорусский рубль|R01090B|933|BYN|1|29,8541
13/04/2020|Болгарский лев|R01100|975|BGN|1|41,2757
13/04/2020|Бразильский реал|R01115|986|BRL|1|14,4404
13/04/2020|Форинтов|R01135|348|HUF|100|22,9120
13/04/2020|Гонконгских долларов|R01200|344|HKD|10|95,1252
13/04/2020|Датская крона|R01215|208|DKK|1|10,8135
13/04/2020|Доллар США|R01235|840|USD|1|73,7515
13/04/2020|Евро|R01239|978|EUR|1|80,7358
13/04/2020|Индийских рупий|R01270|356|INR|100|97,1507
13/04/2020|Тенге|R01335|398|KZT|100|17,1386
13/04/2020|Канадский доллар|R01350|124|CAD|1|52,8571
13/04/2020|Сомов|R01370|417|KGS|100|94,7875
13/04/2020|Юань|R01375|156|CNY|1|10,4826
13/04/2020|Молдавских леев|R01500|498|MDL|10|41,0872
13/04/2020|Норвежских крон|R01535|578|NOK|10|72,2551
13/04/2020|Злотый|R01565|985|PLN|1|17,7586
13/04/2020|Румынский лей|R01585F|946|RON|1|16,7025
13/04/2020|СДР (специальные права заимствования)|R01589|960|XDR|1|100,4938
13/04/2020|Сингапурский доллар|R01625|702|SGD|1|52,1802
13/04/2020|Сомони|R01670|972|TJS|10|72,0934
13/04/2020|Турецкая лира|R01700J|949|TRY|1|11,0355
13/04/2020|Новый туркменский манат|R01710A|934|TMT|1|21,1020
13/04/2020|Узбекских сумов|R01717|860|UZS|10000|76,1188
13/04/2020|Гривен|R01720|980|UAH|10|27,1095
13/04/2020|Чешских крон|R01760|203|CZK|10|29,8964
13/04/2020|Шведских крон|R01770|752|SEK|10|74,3088
13/04/2020|Швейцарский франк|R01775|756|CHF|1|76,4185
13/04/2020|Рэндов|R01810|710|ZAR|10|41,0100
13/04/2020|Вон|R01815|410|KRW|1000|60,8646
13/04/2020|Иен|R01820|392|JPY|100|68,0459
14/04/2020|Австралийский доллар|R01010|036|AUD|1|46,6586
14/04/2020|Азербайджанский манат|R01020A|944|AZN|1|43,3389
14/04/2020|Фунт стерлингов|R01035|826|GBP|1|91,9277
14/04/2020|Армянских драмов|R01060|051|AMD|100|14,9690
14/04/2020|Белорусский рубль|R01090B|933|BYN|1|29,9026
14/04/2020|Болгарский лев|R01100|975|BGN|1|41,0958
14/04/2020|Бразильский реал|R01115|986|BRL|1|14,3974
14/04/2020|Форинтов|R01135|348|HUF|100|22,7145
14/04/2020|Гонконгских долларов|R01200|344|HKD|10|94,8361
14/04/2020|Датская крона|R01215|208|DKK|1|10,7687
14/04/2020|Доллар США|R01235|840|USD|1|73,5245
14/04/2020|Евро|R01239|978|EUR|1|80,5387
14/04/2020|Индийских рупий|R01270|356|INR|100|96,4066
14/04/2020|Тенге|R01335|398|KZT|100|17,1816
14/04/2020|Канадский доллар|R01350|124|CAD|1|52,6416
14/04/2020|Сомов|R01370|417|KGS|100|94,4715
14/04/2020|Юань|R01375|156|CNY|1|10,4312
14/04/2020|Молдавских леев|R01500|498|MDL|10|41,0751
14/04/2020|Норвежских крон|R01535|578|NOK|10|71,6418
14/04/2020|Злотый|R01565|985|PLN|1|17,6153
14/04/2020|Румынский лей|R01585F|946|RON|1|16,6330
14/04/2020|СДР (специальные права заимствования)|R01589|960|XDR|1|100,5293
14/04/2020|Сингапурский доллар|R01625|702|SGD|1|51,9131
14/04/2020|Сомони|R01670|972|TJS|10|71,8363
14/04/2020|Турецкая лира|R01700J|949|TRY|1|10,8621
14/04/2020|Новый туркменский манат|R01710A|934|TMT|1|21,0371
14/04/2020|Узбекских сумов|R01717|860|UZS|10000|76,6271
14/04/2020|Гривен|R01720|980|UAH|10|27,1659
14/04/2020|Чешских крон|R01760|203|CZK|10|29,8310
14/04/2020|Шведских крон|R01770|752|SEK|10|73,8843
14/04/2020|Швейцарский франк|R01775|756|CHF|1|76,1202
14/04/2020|Рэндов|R01810|710|ZAR|10|40,6694
14/04/2020|Вон|R01815|410|KRW|1000|60,4046
14/04/2020|Иен|R01820|392|JPY|100|68,0877
15/04/2020|Австралийский доллар|R01010|036|AUD|1|46,9436
15/04/2020|Азербайджанский манат|R01020A|944|AZN|1|43,2154
15/04/2020|Фунт стерлингов|R01035|826|GBP|1|92,1203
15/04/2020|Армянских драмов|R01060|051|AMD|100|15,0699
15/04/2020|Белорусский рубль|R01090B|933|BYN|1|29,8818
15/04/2020|Болгарский лев|R01100|975|BGN|1|40,9307
15/04/2020|Бразильский реал|R01115|986|BRL|1|14,0971
15/04/2020|Форинтов|R01135|348|HUF|100|22,7238
15/04/2020|Гонконгских долларов|R01200|344|HKD|10|94,5829
15/04/2020|Датская крона|R01215|208|DKK|1|10,7259
15/04/2020|Доллар США|R01235|840|USD|1|73,3150
15/04/2020|Евро|R01239|978|EUR|1|80,1186
15/04/2020|Индийских рупий|R01270|356|INR|100|96,1130
15/04/2020|Тенге|R01335|398|KZT|100|17,2131
15/04/2020|Канадский доллар|R01350|124|CAD|1|52,7788
15/04/2020|Сомов|R01370|417|KGS|100|93,6555
15/04/2020|Юань|R01375|156|CNY|1|10,3834
15/04/2020|Молдавских леев|R01500|498|MDL|10|40,3051
15/04/2020|Норвежских крон|R01535|578|NOK|10|71,0699
15/04/2020|Злотый|R01565|985|PLN|1|17,5727
15/04/2020|Румынский лей|R01585F|946|RON|1|16,5650
15/04/2020|СДР (специальные права заимствования)|R01589|960|XDR|1|100,1549
15/04/2020|Сингапурский доллар|R01625|702|SGD|1|51,7579
15/04/2020|Сомони|R01670|972|TJS|10|71,6317
15/04/2020|Турецкая лира|R01700J|949|TRY|1|10,8118
15/04/2020|Новый туркменский манат|R01710A|934|TMT|1|20,9771
15/04/2020|Узбекских сумов|R01717|860|UZS|10000|75,1024
15/04/2020|Гривен|R01720|980|UAH|10|26,9888
15/04/2020|Чешских крон|R01760|203|CZK|10|29,8976
15/04/2020|Шведских крон|R01770|752|SEK|10|73,6139
15/04/2020|Швейцарский франк|R01775|756|CHF|1|75,9347
15/04/2020|Рэндов|R01810|710|ZAR|10|40,6759
15/04/2020|Вон|R01815|410|KRW|1000|60,3301
15/04/2020|Иен|R01820|392|JPY|100|68,1430
16/04/2020|Австралийский доллар|R01010|036|AUD|1|46,7719
16/04/2020|Азербайджанский манат|R01020A|944|AZN|1|43,4509
16/04/2020|Фунт стерлингов|R01035|826|GBP|1|92,2684
16/04/2020|Армянских драмов|R01060|051|AMD|100|15,1801
16/04/2020|Белорусский рубль|R01090B|933|BYN|1|30,0814
16/04/2020|Болгарский лев|R01100|975|BGN|1|41,2181
16/04/2020|Бразильский реал|R01115|986|BRL|1|14,2758
16/04/2020|Форинтов|R01135|348|HUF|100|22,9276
16/04/2020|Гонконгских долларов|R01200|344|HKD|10|95,1069
16/04/2020|Датская крона|R01215|208|DKK|1|10,8005
16/04/2020|Доллар США|R01235|840|USD|1|73,7145
16/04/2020|Евро|R01239|978|EUR|1|80,6731
16/04/2020|Индийских рупий|R01270|356|INR|100|96,4408
16/04/2020|Тенге|R01335|398|KZT|100|17,2887
16/04/2020|Канадский доллар|R01350|124|CAD|1|52,7059
16/04/2020|Сомов|R01370|417|KGS|100|93,4125
16/04/2020|Юань|R01375|156|CNY|1|10,4380
16/04/2020|Молдавских леев|R01500|498|MDL|10|40,5359
16/04/2020|Норвежских крон|R01535|578|NOK|10|70,4822
16/04/2020|Злотый|R01565|985|PLN|1|17,7827
16/04/2020|Румынский лей|R01585F|946|RON|1|16,6718
16/04/2020|СДР (специальные права заимствования)|R01589|960|XDR|1|100,8753
16/04/2020|Сингапурский доллар|R01625|702|SGD|1|51,8605
16/04/2020|Сомони|R01670|972|TJS|10|71,9517
16/04/2020|Турецкая лира|R01700J|949|TRY|1|10,7526
16/04/2020|Новый туркменский манат|R01710A|934|TMT|1|21,0914
16/04/2020|Узбекских сумов|R01717|860|UZS|10000|75,2726
16/04/2020|Гривен|R01720|980|UAH|10|27,1084
16/04/2020|Чешских крон|R01760|203|CZK|10|29,8887
16/04/2020|Шведских крон|R01770|752|SEK|10|73,7816
16/04/2020|Швейцарский франк|R01775|756|CHF|1|76,4911
16/04/2020|Рэндов|R01810|710|ZAR|10|39,5761
16/04/2020|Вон|R01815|410|KRW|1000|60,4495
16/04/2020|Иен|R01820|392|JPY|100|68,6642
17/04/2020|Австралийский доллар|R01010|036|AUD|1|47,0386
17/04/2020|Азербайджанский манат|R01020A|944|AZN|1|44,0388
17/04/2020|Фунт стерлингов|R01035|826|GBP|1|93,3301
17/04/2020|Армянских драмов|R01060|051|AMD|100|15,4045
17/04/2020|Белорусский рубль|R01090B|933|BYN|1|30,4636
17/04/2020|Болгарский лев|R01100|975|BGN|1|41,5643
17/04/2020|Бразильский реал|R01115|986|BRL|1|14,2621
17/04/2020|Форинтов|R01135|348|HUF|100|23,1396
17/04/2020|Гонконгских долларов|R01200|344|HKD|10|96,3937
17/04/2020|Датская крона|R01215|208|DKK|1|10,8951
17/04/2020|Доллар США|R01235|840|USD|1|74,7119
17/04/2020|Евро|R01239|978|EUR|1|81,2791
17/04/2020|Индийских рупий|R01270|356|INR|100|97,1767
17/04/2020|Тенге|R01335|398|KZT|100|17,4510
17/04/2020|Канадский доллар|R01350|124|CAD|1|52,9421
17/04/2020|Сомов|R01370|417|KGS|100|93,7245
17/04/2020|Юань|R01375|156|CNY|1|10,5615
17/04/2020|Молдавских леев|R01500|498|MDL|10|42,1387
17/04/2020|Норвежских крон|R01535|578|NOK|10|71,1508
17/04/2020|Злотый|R01565|985|PLN|1|17,9402
17/04/2020|Румынский лей|R01585F|946|RON|1|16,8088
17/04/2020|СДР (специальные права заимствования)|R01589|960|XDR|1|102,1020
17/04/2020|Сингапурский доллар|R01625|702|SGD|1|52,3486
17/04/2020|Сомони|R01670|972|TJS|10|72,9074
17/04/2020|Турецкая лира|R01700J|949|TRY|1|10,8067
17/04/2020|Новый туркменский манат|R01710A|934|TMT|1|21,3768
17/04/2020|Узбекских сумов|R01717|860|UZS|10000|73,8187
17/04/2020|Гривен|R01720|980|UAH|10|27,4941
17/04/2020|Чешских крон|R01760|203|CZK|10|30,0054
17/04/2020|Шведских крон|R01770|752|SEK|10|74,3802
17/04/2020|Швейцарский франк|R01775|756|CHF|1|77,2775
17/04/2020|Рэндов|R01810|710|ZAR|10|40,1785
17/04/2020|Вон|R01815|410|KRW|1000|60,9493
17/04/2020|Иен|R01820|392|JPY|100|69,3285
18/04/2020|Австралийский доллар|R01010|036|AUD|1|46,7844
18/04/2020|Азербайджанский манат|R01020A|944|AZN|1|43,5863
18/04/2020|Фунт стерлингов|R01035|826|GBP|1|92,0456
18/04/2020|Армянских драмов|R01060|051|AMD|100|15,2604
18/04/2020|Белорусский рубль|R01090B|933|BYN|1|30,2677
18/04/2020|Болгарский лев|R01100|975|BGN|1|41,0869
18/04/2020|Бразильский реал|R01115|986|BRL|1|14,1274
18/04/2020|Форинтов|R01135|348|HUF|100|22,8554
18/04/2020|Гонконгских долларов|R01200|344|HKD|10|95,3994
18/04/2020|Датская крона|R01215|208|DKK|1|10,7308
18/04/2020|Доллар США|R01235|840|USD|1|73,9441
18/04/2020|Евро|R01239|978|EUR|1|80,1110
18/04/2020|Индийских рупий|R01270|356|INR|100|96,7804
18/04/2020|Тенге|R01335|398|KZT|100|17,3283
18/04/2020|Канадский доллар|R01350|124|CAD|1|52,4836
18/04/2020|Сомов|R01370|417|KGS|100|92,3906
18/04/2020|Юань|R01375|156|CNY|1|10,4488
18/04/2020|Молдавских леев|R01500|498|MDL|10|41,6586
18/04/2020|Норвежских крон|R01535|578|NOK|10|70,4773
18/04/2020|Злотый|R01565|985|PLN|1|17,6448
18/04/2020|Румынский лей|R01585F|946|RON|1|16,5486
18/04/2020|СДР (специальные права заимствования)|R01589|960|XDR|1|100,9226
18/04/2020|Сингапурский доллар|R01625|702|SGD|1|51,9015
18/04/2020|Сомони|R01670|972|TJS|10|72,1758
18/04/2020|Турецкая лира|R01700J|949|TRY|1|10,6413
18/04/2020|Новый туркменский манат|R01710A|934|TMT|1|21,1571
18/04/2020|Узбекских сумов|R01717|860|UZS|10000|72,9232
18/04/2020|Гривен|R01720|980|UAH|10|27,3190
18/04/2020|Чешских крон|R01760|203|CZK|10|29,4751
18/04/2020|Шведских крон|R01770|752|SEK|10|73,6319
18/04/2020|Швейцарский франк|R01775|756|CHF|1|76,1212
18/04/2020|Рэндов|R01810|710|ZAR|10|39,2956
18/04/2020|Вон|R01815|410|KRW|1000|60,7249
18/04/2020|Иен|R01820|392|JPY|100|68,5588
19/04/2020|Австралийский доллар|R01010|036|AUD|1|46,7844
19/04/2020|Азербайджанский манат|R01020A|944|AZN|1|43,5863
19/04/2020|Фунт стерлингов|R01035|826|GBP|1|92,0456
19/04/2020|Армянских драмов|R01060|051|AMD|100|15,2604
19/04/2020|Белорусский рубль|R01090B|933|BYN|1|30,2677
19/04/2020|Болгарский лев|R01100|975|BGN|1|41,0869
19/04/2020|Бразильский реал|R01115|986|BRL|1|14,1274
19/04/2020|Форинтов|R01135|348|HUF|100|22,8554
19/04/2020|Гонконгских долларов|R01200|344|HKD|10|95,3994
19/04/2020|Датская крона|R01215|208|DKK|1|10,7308
19/04/2020|Доллар США|R01235|840|USD|1|73,9441
19/04/2020|Евро|R01239|978|EUR|1|80,1110
19/04/2020|Индийских рупий|R01270|356|INR|100|96,7804
19/04/2020|Тенге|R01335|398|KZT|100|17,3283
19/04/2020|Канадский доллар|R01350|124|CAD|1|52,4836
19/04/2020|Сомов|R01370|417|KGS|100|92,3906
19/04/2020|Юань|R01375|156|CNY|1|10,4488
19/04/2020|Молдавских леев|R01500|498|MDL|10|41,6586
19/04/2020|Норвежских крон|R01535|578|NOK|10|70,4773
19/04/2020|Злотый|R01565|985|PLN|1|17,6448
19/04/2020|Румынский лей|R01585F|946|RON|1|16,5486
19/04/2020|СДР (специальные права заимствования)|R01589|960|XDR|1|100,9226
19/04/2020|Сингапурский доллар|R01625|702|SGD|1|51,9015
19/04/2020|Сомони|R01670|972|TJS|10|72,1758
19/04/2020|Турецкая лира|R01700J|949|TRY|1|10,6413
19/04/2020|Новый туркменский манат|R01710A|934|TMT|1|21,1571
19/04/2020|Узбекских сумов|R01717|860|UZS|10000|72,9232
19/04/2020|Гривен|R01720|980|UAH|10|27,3190
19/04/2020|Чешских крон|R01760|203|CZK|10|29,4751
19/04/2020|Шведских крон|R01770|752|SEK|10|73,6319
19/04/2020|Швейцарский франк|R01775|756|CHF|1|76,1212
19/04/2020|Рэндов|R01810|710|ZAR|10|39,2956
19/04/2020|Вон|R01815|410|KRW|1000|60,7249
19/04/2020|Иен|R01820|392|JPY|100|68,5588
20/04/2020|Австралийский доллар|R01010|036|AUD|1|46,7844
20/04/2020|Азербайджанский манат|R01020A|944|AZN|1|43,5863
20/04/2020|Фунт стерлингов|R01035|826|GBP|1|92,0456
20/04/2020|Армянских драмов|R01060|051|AMD|100|15,2604
20/04/2020|Белорусский рубль|R01090B|933|BYN|1|30,2677
20/04/2020|Болгарский лев|R01100|975|BGN|1|41,0869
20/04/2020|Бразильский реал|R01115|986|BRL|1|14,1274
20/04/2020|Форинтов|R01135|348|HUF|100|22,8554
20/04/2020|Гонконгских долларов|R01200|344|HKD|10|95,3994
20/04/2020|Датская крона|R01215|208|DKK|1|10,7308
20/04/2020|Доллар США|R01235|840|USD|1|73,9441
20/04/2020|Евро|R01239|978|EUR|1|80,1110
20/04/2020|Индийских рупий|R01270|356|INR|100|96,7804
20/04/2020|Тенге|R01335|398|KZT|100|17,3283
20/04/2020|Канадский доллар|R01350|124|CAD|1|52,4836
20/04/2020|Сомов|R01370|417|KGS|100|92,3906
20/04/2020|Юань|R01375|156|CNY|1|10,4488
20/04/2020|Молдавских леев|R01500|498|MDL|10|41,6586
20/04/2020|Норвежских крон|R01535|578|NOK|10|70,4773
20/04/2020|Злотый|R01565|985|PLN|1|17,6448
20/04/2020|Румынский лей|R01585F|946|RON|1|16,5486
20/04/2020|СДР (специальные права заимствования)|R01589|960|XDR|1|100,9226
20/04/2020|Сингапурский доллар|R01625|702|SGD|1|51,9015
20/04/2020|Сомони|R01670|972|TJS|10|72,1758
20/04/2020|Турецкая лира|R01700J|949|TRY|1|10,6413
20/04/2020|Новый туркменский манат|R01710A|934|TMT|1|21,1571
20/04/2020|Узбекских сумов|R01717|860|UZS|10000|72,9232
20/04/2020|Гривен|R01720|980|UAH|10|27,3190
20/04/2020|Чешских крон|R01760|203|CZK|10|29,4751
20/04/2020|Шведских крон|R01770|752|SEK|10|73,6319
20/04/2020|Швейцарский франк|R01775|756|CHF|1|76,1212
20/04/2020|Рэндов|R01810|710|ZAR|10|39,2956
20/04/2020|Вон|R01815|410|KRW|1000|60,7249
20/04/2020|Иен|R01820|392|JPY|100|68,5588
21/04/2020|Австралийский доллар|R01010|036|AUD|1|47,5695
21/04/2020|Азербайджанский манат|R01020A|944|AZN|1|44,0116
21/04/2020|Фунт стерлингов|R01035|826|GBP|1|92,8916
21/04/2020|Армянских драмов|R01060|051|AMD|100|15,4284
21/04/2020|Белорусский рубль|R01090B|933|BYN|1|30,5082
21/04/2020|Болгарский лев|R01100|975|BGN|1|41,4879
21/04/2020|Бразильский реал|R01115|986|BRL|1|14,2565
21/04/2020|Форинтов|R01135|348|HUF|100|22,9483
21/04/2020|Гонконгских долларов|R01200|344|HKD|10|96,3354
21/04/2020|Датская крона|R01215|208|DKK|1|10,8744
21/04/2020|Доллар США|R01235|840|USD|1|74,6657
21/04/2020|Евро|R01239|978|EUR|1|81,1019
21/04/2020|Индийских рупий|R01270|356|INR|100|97,5544
21/04/2020|Тенге|R01335|398|KZT|100|17,4402
21/04/2020|Канадский доллар|R01350|124|CAD|1|53,0862
21/04/2020|Сомов|R01370|417|KGS|100|92,8993
21/04/2020|Юань|R01375|156|CNY|1|10,5530
21/04/2020|Молдавских леев|R01500|498|MDL|10|42,4039
21/04/2020|Норвежских крон|R01535|578|NOK|10|71,8361
21/04/2020|Злотый|R01565|985|PLN|1|17,9493
21/04/2020|Румынский лей|R01585F|946|RON|1|16,7683
21/04/2020|СДР (специальные права заимствования)|R01589|960|XDR|1|101,7410
21/04/2020|Сингапурский доллар|R01625|702|SGD|1|52,4964
21/04/2020|Сомони|R01670|972|TJS|10|72,8801
21/04/2020|Турецкая лира|R01700J|949|TRY|1|10,8409
21/04/2020|Новый туркменский манат|R01710A|934|TMT|1|21,3636
21/04/2020|Узбекских сумов|R01717|860|UZS|10000|73,8314
21/04/2020|Гривен|R01720|980|UAH|10|27,5755
21/04/2020|Чешских крон|R01760|203|CZK|10|29,7960
21/04/2020|Шведских крон|R01770|752|SEK|10|74,5271
21/04/2020|Швейцарский франк|R01775|756|CHF|1|77,1340
21/04/2020|Рэндов|R01810|710|ZAR|10|39,4695
21/04/2020|Вон|R01815|410|KRW|1000|61,1823
21/04/2020|Иен|R01820|392|JPY|100|69,2889
22/04/2020|Австралийский доллар|R01010|036|AUD|1|48,0033
22/04/2020|Азербайджанский манат|R01020A|944|AZN|1|44,9491
22/04/2020|Фунт стерлингов|R01035|826|GBP|1|94,4891
22/04/2020|Армянских драмов|R01060|051|AMD|100|15,8077
22/04/2020|Белорусский рубль|R01090B|933|BYN|1|30,7064
22/04/2020|Болгарский лев|R01100|975|BGN|1|42,2215
22/04/2020|Бразильский реал|R01115|986|BRL|1|14,3422
22/04/2020|Форинтов|R01135|348|HUF|100|23,2648
22/04/2020|Гонконгских долларов|R01200|344|HKD|10|98,3938
22/04/2020|Датская крона|R01215|208|DKK|1|11,0736
22/04/2020|Доллар США|R01235|840|USD|1|76,2562
22/04/2020|Евро|R01239|978|EUR|1|82,6160
22/04/2020|Индийских рупий|R01270|356|INR|100|99,2790
22/04/2020|Тенге|R01335|398|KZT|100|17,6468
22/04/2020|Канадский доллар|R01350|124|CAD|1|53,6638
22/04/2020|Сомов|R01370|417|KGS|100|95,8466
22/04/2020|Юань|R01375|156|CNY|1|10,7580
22/04/2020|Молдавских леев|R01500|498|MDL|10|42,4235
22/04/2020|Норвежских крон|R01535|578|NOK|10|72,4690
22/04/2020|Злотый|R01565|985|PLN|1|18,2165
22/04/2020|Румынский лей|R01585F|946|RON|1|17,0699
22/04/2020|СДР (специальные права заимствования)|R01589|960|XDR|1|104,0028
22/04/2020|Сингапурский доллар|R01625|702|SGD|1|53,3932
22/04/2020|Сомони|R01670|972|TJS|10|74,4144
22/04/2020|Турецкая лира|R01700J|949|TRY|1|10,9369
22/04/2020|Новый туркменский манат|R01710A|934|TMT|1|21,8187
22/04/2020|Узбекских сумов|R01717|860|UZS|10000|75,3148
22/04/2020|Гривен|R01720|980|UAH|10|28,1536
22/04/2020|Чешских крон|R01760|203|CZK|10|29,9973
22/04/2020|Шведских крон|R01770|752|SEK|10|75,8481
22/04/2020|Швейцарский франк|R01775|756|CHF|1|78,5499
22/04/2020|Рэндов|R01810|710|ZAR|10|40,0137
22/04/2020|Вон|R01815|410|KRW|1000|61,9601
22/04/2020|Иен|R01820|392|JPY|100|71,0186
23/04/2020|Австралийский доллар|R01010|036|AUD|1|48,7981
23/04/2020|Азербайджанский манат|R01020A|944|AZN|1|45,4121
23/04/2020|Фунт стерлингов|R01035|826|GBP|1|94,8998
23/04/2020|Армянских драмов|R01060|051|AMD|100|16,0220
23/04/2020|Белорусский рубль|R01090B|933|BYN|1|30,8970
23/04/2020|Болгарский лев|R01100|975|BGN|1|42,7534
23/04/2020|Бразильский реал|R01115|986|BRL|1|14,4902
23/04/2020|Форинтов|R01135|348|HUF|100|23,5919
23/04/2020|Гонконгских долларов|R01200|344|HKD|10|99,4072
23/04/2020|Датская крона|R01215|208|DKK|1|11,2100
23/04/2020|Доллар США|R01235|840|USD|1|77,0416
23/04/2020|Евро|R01239|978|EUR|1|83,6826
23/04/2020|Индийских рупий|R01270|356|INR|10|10,0458
23/04/2020|Тенге|R01335|398|KZT|100|17,6045
23/04/2020|Канадский доллар|R01350|124|CAD|1|54,4079
23/04/2020|Сомов|R01370|417|KGS|100|96,6034
23/04/2020|Юань|R01375|156|CNY|1|10,8759
23/04/2020|Молдавских леев|R01500|498|MDL|10|42,7297
23/04/2020|Норвежских крон|R01535|578|NOK|10|72,3742
23/04/2020|Злотый|R01565|985|PLN|1|18,4460
23/04/2020|Румынский лей|R01585F|946|RON|1|17,2758
23/04/2020|СДР (специальные права заимствования)|R01589|960|XDR|1|104,8914
23/04/2020|Сингапурский доллар|R01625|702|SGD|1|53,9658
23/04/2020|Сомони|R01670|972|TJS|10|75,1992
23/04/2020|Турецкая лира|R01700J|949|TRY|1|11,0242
23/04/2020|Новый туркменский манат|R01710A|934|TMT|1|22,0434
23/04/2020|Узбекских сумов|R01717|860|UZS|10000|76,0905
23/04/2020|Гривен|R01720|980|UAH|10|28,4512
23/04/2020|Чешских крон|R01760|203|CZK|10|30,4284
23/04/2020|Шведских крон|R01770|752|SEK|10|76,4415
23/04/2020|Швейцарский франк|R01775|756|CHF|1|79,4243
